id,user_posted,description_translated,date_posted,likes,replies,reposts,views
1868414811286999496,tvg███o,"Paulo Vieira is the great winner of the ""Humor"" category ✨ #Melhoresdoano #Domingão","""2024-12-15T21:56:19.000Z""",225,23,22,12492
1868407245735653417,tvg███o,"He deserves, he deserves, he deserves it ❤️ Juan Paiva took the award of ""Standard Actor"" #Melhoresdoano #Domingão","""2024-12-15T21:26:15.000Z""",759,34,116,25820
1868401811880632781,tvg███o,Diogo Defante 🗣️🗣️🗣️ He is unaware of the word Limit #Melhoresdoano #Domingão,"""2024-12-15T21:04:39.000Z""",300,10,20,14058
1868424489781923940,tvg███o,"You are a talent and deserve this award too much, prince 🫶🫶🫶 #Melhoresdoano #Domingão","""2024-12-15T22:34:46.000Z""",518,21,81,20858
1868105583250866302,tvg███o,"""Where's my princess?"" 🗣️ The mavi happier than Rudá himself when he finds out that he will be a father #maniadevocê","""2024-12-15T01:27:33.000Z""",344,24,36,23941
1868091076466090483,tvg███o,Iberê is not a Biruta 🫠 #maniadevocê,"""2024-12-15T00:29:54.000Z""",122,4,7,10865
1868320349240095231,CNN███sil███,Fake call girl scam made more than 30 victims in RJ; Understand the case,"""2024-12-15T15:40:57.000Z""",55,32,8,17704
1868274460937130280,CNN███sil███,General Walter Braga Netto will only be able to receive visits upon express authorization from the office of Minister Alexandre de Moraes of the Supreme Court (STF). The military was arrested on Saturday (14) for trying to obstruct the evidence of the coup inquiry. #Agoracnn,"""2024-12-15T12:38:37.000Z""",174,73,22,13779
1868083807112356082,CNN███sil███,The Union Attorney General said that Walter Braga Netto's pre-trial detention avoids interference in the investigation that investigates the coup plan after the 2022 election results. The general was arrested on Saturday morning (14).  #CNNBRASIL,"""2024-12-15T00:01:01.000Z""",169,83,38,17769
1868486577674207412,tvg███o,"Daniel and @eliana singing together in the #themaskedSinger Br Christmas special that happens on December 22, here in my small screen, it's a must see 🤌 #Fantástico","""2024-12-16T02:41:29.000Z""",49,3,6,4168
1868427585207558407,tvg███o,"""The time has come to honor the best of the best and not just of the year, but of all time!"" @Sbtonline and I are together today conveying this tribute to you! #Belhoresdoano #Domingão","""2024-12-15T22:47:04.000Z""",1891,29,225,42884
1868423003605700616,tvg███o,"Everyone just dancing to the sound of ""tasty error"" 💋💋💋 #Melhoresdoano #Domingão","""2024-12-15T22:28:52.000Z""",204,6,27,10437
1868422395045814601,tvg███o,She starts thanks making us cry and finishes making us laugh 😂❤️ #Melhoresdoano #Domingão,"""2024-12-15T22:26:27.000Z""",183,4,28,10233
1868412092773978506,tvg███o,"Justice 2 is awarded awarded in the category ""Series of the Year"" 🔥 #Melhoresdoano #Domingão","""2024-12-15T21:45:30.000Z""",156,6,22,9837
1868406181556785630,tvg███o,"This year, Marjorie is the winner of the ""Serial Actress"" 🤌🤌🤌 #Melhoresdoano #Domingão","""2024-12-15T21:22:01.000Z""",292,11,37,16662
1868401132260729074,tvg███o,"Making cute as always, the way deleeee 😂 vlad, you are a complete artist, very well deserved !!! #Belhoresdoano #Domingão","""2024-12-15T21:01:57.000Z""",276,6,32,11985
1868393361125605739,tvg███o,Veveta tearing compliments to Simone 🥰🥰🥰 #Melhoresdoano #Domingão,"""2024-12-15T20:31:05.000Z""",271,11,27,13614
1868384794721042700,tvg███o,Beautiful @labocchinox speech 🥹❤️ You deserve all this recognition. wonderful #melhoresdoano #Sunday,"""2024-12-15T19:57:02.000Z""",217,13,37,13569
1868274836503490692,CNN███sil███,"Lula's big challenge is to show that the economy goes well, evaluates Arko Advice to WW Special","""2024-12-15T12:40:06.000Z""",172,739,18,30755
1868228630721306824,CNN███sil███,PM of Rio de Janeiro changes uniform from Monday (16); Check,"""2024-12-15T09:36:30.000Z""",56,32,8,14114
1868110755867844967,CNN███sil███,Understand what is pre -trial and see the next steps of the Braga Netto case,"""2024-12-15T01:48:06.000Z""",55,24,7,12053
1868432008973533481,tvg███o,"""Long live Bahia, also"" 🤩🤩🤩 #Melhoresdoano #Domingão","""2024-12-15T23:04:39.000Z""",295,5,43,16633
1868423490094641549,tvg███o,Chay Face 🤏 #Myelhoresdoano #Domingão,"""2024-12-15T22:30:48.000Z""",269,5,32,13069
1868422787066483008,tvg███o,"Power of Woman, Voicezz, thisoo @simonemendes 🤌🤌🤌 #Melhoresdoano #Domingão","""2024-12-15T22:28:00.000Z""",330,9,51,14211
1868408060953108810,tvg███o,Here was João Pedro embracing his panel 🥺💖 #Melhoresdoano #Domingão,"""2024-12-15T21:29:29.000Z""",517,3,75,15980
1868406630603194872,tvg███o,"Beautiful, perfect & amp; WONDERFUL ❤️ Inspiring Marjorie and Very Talent #Melhoresdoano #Domingão","""2024-12-15T21:23:48.000Z""",826,14,91,25771
1868397206354407891,tvg███o,"He deserves a lot ofooo 😍 @cesartralli, the last romantic, thanks for your professionalism, you are an event! #Belhoresdoano #Domingão","""2024-12-15T20:46:21.000Z""",274,14,33,11818
1868486509344522443,tvg███o,The 5th season of #ThemaskedSingerbr is coming and @eliana is coming with everything together 🎭🎤 Come discover everything with meoo with this spoiler of the special Christmas edition ✨ #Fantástico,"""2024-12-16T02:41:13.000Z""",40,2,6,3419
1868384250451595599,tvg███o,"Best actress in the ""Revelation"" category is Larissa Bocchino! 🏆✨ Our Quinotaa 💖 #Melhoresdoano #Domingão","""2024-12-15T19:54:52.000Z""",438,32,38,34373
1868099752044179744,tvg███o,Almost Hugo's paranoia ends his marriage 🥲 #maniadevocê,"""2024-12-15T01:04:23.000Z""",85,4,6,11226
1868089739150029069,tvg███o,Mavi missing his princess 🤭 Come that #maniadevoce is in the air!,"""2024-12-15T00:24:35.000Z""",253,19,32,19096
1868083553910530281,tvg███o,"How will I be sad about this more than special #altashoras? Come with me, Mô!","""2024-12-15T00:00:01.000Z""",81,3,3,8192
1868476952874537190,nyp███,Tedy Bruschi dumbfounded by Bill Belichick’s move to college: ‘What are we doing here?’,"""2024-12-16T02:03:14.000Z""",46,35,2,28282
1868358167563837618,nyp███,Expert fears drones are a smokescreen by a foreign power: ‘We could very well get hit’,"""2024-12-15T18:11:14.000Z""",220,140,77,64837
1868349247340290132,nyp███,Mitt Romney says Dems lost their base thanks to Bernie and Liz Warren: ‘I don’t know how they recover’,"""2024-12-15T17:35:47.000Z""",353,120,62,46025
1868341702835962072,nyp███,"MTA bus passenger shot as bullet rips through windshield, misses driver","""2024-12-15T17:05:48.000Z""",25,12,10,20432
1868335720282067089,nyp███,Feds to deploy high-tech system to NY as drone swarms have experts baffled,"""2024-12-15T16:42:02.000Z""",242,87,89,48141
1868322834675568863,nyp███,Candace Owens named ‘Antisemite of the Year’ by StopAntisemitism: ‘Poisonous hater’,"""2024-12-15T15:50:50.000Z""",9651,2705,814,2555996
1868299924191813930,nyp███,"Jets to interview Jon Robinson, ESPN’s Louis Riddick for GM job","""2024-12-15T14:19:47.000Z""",18,84,3,24847
1868288197479817263,nyp███,NJ senator says feds are too ‘fearful’ of public reaction to tell the truth about mysterious drones,"""2024-12-15T13:33:12.000Z""",596,90,132,60439
1868265448376058170,nyp███,How to watch the ‘Yellowstone’ series finale: Start time and what to know,"""2024-12-15T12:02:48.000Z""",36,19,2,28817
1868250241608098117,nyp███,"Finance expert, son of Florida judge accused of sucker-punching NYC eye doc, 2 health-care staffers in NJ","""2024-12-15T11:02:22.000Z""",64,27,19,32797
1868178594943431110,nyp███,UK cop who filmed solo sex act at work while in uniform is banned from force,"""2024-12-15T06:17:40.000Z""",98,55,22,30417
1868165194930680016,nyp███,Dad diagnosed with tongue cancer after wife noticed ‘uneven’ face,"""2024-12-15T05:24:25.000Z""",31,20,3,28151
1868084396655263960,nyp███,Navy upsets No. 22 Army with dominant win thanks to huge day from Blake Horvath,"""2024-12-15T00:03:22.000Z""",94,19,9,26899
1868422321607774264,nyp███,Adams’ top aide Ingrid Lewis-Martin expected to be indicted as probes swirl: sources,"""2024-12-15T22:26:09.000Z""",198,34,68,35073
1868410804594155593,nyp███,MTA’s pop-up store sells MetroCard machines and other strange items — but buyers have to act fast,"""2024-12-15T21:40:23.000Z""",21,6,3,23102
1868396613141426686,nyp███,Throuple reveals how they handle ‘awkward’ Christmas dinners with their families,"""2024-12-15T20:44:00.000Z""",36,40,8,33808
1868370565574070695,nyp███,Elon Musk’s mom praises Dems for warming up to new Trump admin agency DOGE: Waste is ‘out of control’,"""2024-12-15T19:00:30.000Z""",264,31,32,23905
1868362884499055046,nyp███,YouTube singer arrested in Iran after performing online concert while not wearing hijab,"""2024-12-15T18:29:58.000Z""",69,51,19,23409
1868369435943116921,nyp███,King Charles is ‘furious’ with Prince Andrew over Chinese spy drama that ‘looks bad’ for royal family,"""2024-12-15T18:56:00.000Z""",177,105,68,36570
1868344466114830396,nyp███,NJ senator says feds are too ‘fearful’ of public reaction to tell the truth about mysterious drones,"""2024-12-15T17:16:47.000Z""",82,34,25,24694
1868312318372712553,nyp███,"Family living on sailboat plan to spend minimalist Christmas at sea with fresh fish, seashell gifts","""2024-12-15T15:09:02.000Z""",112,49,11,33900
1868302304966762777,nyp███,Quentin Tarantino compares ‘Yellowstone’ to ‘a soap opera’ with no ‘payoff’,"""2024-12-15T14:29:15.000Z""",181,54,7,40073
1868129879864062233,nyp███,"Hooligans terrorize motorists, target car with baby on board in chaotic Florida street takeover","""2024-12-15T03:04:06.000Z""",161,78,64,42416
1868110326291427583,nyp███,Bill Belichick receives roaring ovation during North Carolina basketball game,"""2024-12-15T01:46:24.000Z""",165,20,9,33076
1806139531093258466,Cha███rli███24,"What a morning, was called by my HS Coach &amp; learned ⁦I was named the 2024 Ohio HS softball catcher of the year!! Thank you ⁦@JohnnyBench_5⁩ #hardworkpaysoff ⁦@coach_crowell⁩ ⁦@mysha_sataraka⁩ ⁦@ABaggetta⁩ ⁦@lexxx_20⁩ ⁦","""2024-06-27T01:36:35.000Z""",86,9,3,9270
1868429375764308329,nyp███,Homeland Security chief Mayorkas blames drone uproar on recent FAA flight-rule change,"""2024-12-15T22:54:11.000Z""",60,70,17,31869
1868440501860413557,nyp███,Isaiah Simmons lauds Shedeur Sanders’ ability to ‘transform things’ if Giants draft him,"""2024-12-15T23:38:24.000Z""",24,14,3,26203
1868417381015458091,nyp███,The change Paige Spiranac looks to make to posts in new year after ‘overthinking’ things in 2024,"""2024-12-15T22:06:31.000Z""",54,27,6,33455
1868390033058680957,nyp███,Former MLB star and Yankees World Series hero Johnny Damon recalls hate he received over Donald Trump friendship: ‘Just can not understand that’,"""2024-12-15T20:17:51.000Z""",437,18,61,36089
1868408404303118558,nyp███,"Aaron Rodgers, Davante Adams turn back the clock as Jets get rare win over Jaguars","""2024-12-15T21:30:51.000Z""",36,14,2,23926
1868339259402224029,nyp███,"Sydney Sweeney calls out body shamers by exposing cruel comments, posting workout montage","""2024-12-15T16:56:06.000Z""",129,48,8,37326
1868324042387706017,nyp███,Scientists warn against ‘unthinkable’ deep sea mining plans that will ‘destroy’ ocean: ‘No recovery’,"""2024-12-15T15:55:38.000Z""",53,37,17,23180
1868237510565929190,nyp███,"Storms across US bring heavy snow in NY, dangerous ice and a tornado in California","""2024-12-15T10:11:47.000Z""",67,21,20,23955
1868171114037293324,nyp███,Ex-CIA staffer offers ‘unsettling’ theory behind drones as feds dismiss concerns as ‘overreaction’,"""2024-12-15T05:47:57.000Z""",171,56,44,43305
1868087994508304821,nyp███,Inside the new beachfront Drone Command Center monitoring New Jersey’s skies,"""2024-12-15T00:17:39.000Z""",132,30,35,34451
1868426380146245785,nyp███,Elderly straphanger injured in random Herald Square subway shove,"""2024-12-15T22:42:17.000Z""",33,25,9,30426
1868444550315848013,nyp███,Man tried to return overdue book 50 years late — but the library wasn’t buying it,"""2024-12-15T23:54:29.000Z""",31,14,5,29239
1868415032121311531,nyp███,Charlamagne tha God gives reality check to people celebrating UnitedHealthcare CEO’s killing: ‘Why are you happy’,"""2024-12-15T21:57:11.000Z""",149,30,21,24203
1868411389250875520,nyp███,Mayorkas blames drone uproar on recent FAA flight-rule change: ‘We know of no foreign involvement’,"""2024-12-15T21:42:43.000Z""",102,152,28,34559
1868404810543747264,nyp███,NY pol issues challenge to White House over ‘unsettling’ drone mystery: ‘Completely unacceptable,"""2024-12-15T21:16:34.000Z""",87,27,18,25268
1868403040438403569,nyp███,Socialist clothing company founder creating ‘most wanted CEOs’ playing cards in wake of UnitedHealthcare shooting,"""2024-12-15T21:09:32.000Z""",25,43,17,25120
1868455214564466874,nyp███,Caitlin Clark’s brother appears to respond to Mystics co-owner’s criticism of Time cover,"""2024-12-16T00:36:52.000Z""",32,22,4,31230
1868360512683000305,nyp███,Taylor Swift appears to skip Travis Kelce’s Chiefs game vs. Browns in his native Ohio,"""2024-12-15T18:20:33.000Z""",146,181,11,74093
1868345793863655799,nyp███,Bill Belichick showered with odd ‘Eagles’ chant at UNC basketball game,"""2024-12-15T17:22:04.000Z""",23,13,5,24001
1868321681825042559,nyp███,Miserable Browns running it back with $230 million bust Deshaun Watson in 2025,"""2024-12-15T15:46:15.000Z""",40,23,5,33420
1868388301167563217,nyp███,Pollster Ann Selzer hits back at criticisms over infamous Iowa survey: ‘They are accusing me of a crime’,"""2024-12-15T20:10:58.000Z""",56,61,7,30294
1868096879621288402,nyp███,Waiter fired after comments about refusing service to some Trump officials,"""2024-12-15T00:52:58.000Z""",5599,311,769,162174
1865963569885462646,Dim███r,"𝗟𝗶𝘀𝘁𝗼𝘀 𝗹𝗼𝘀 𝗳𝗶𝗻𝗮𝗹𝗶𝘀𝘁𝗮𝘀! 𝗤𝘂𝗶𝗲𝗤𝘂𝗶𝗲 𝘀𝗲𝗿𝗮 𝗲𝗹 𝗰𝗮𝗺𝗽𝗲𝗼 𝗰𝗮𝗺𝗽𝗲𝗼 𝗱𝗲𝗹 𝘀𝗲𝗴𝘂𝗻𝗱𝗼 𝘀𝗲𝗺𝗲𝘀𝘁𝗿𝗲? 🤩👏

📸 Relive the best moments of date 6 of the #LigabetPLayDimayor II-2024 in our #Especial Gallery

#ApasioDemillones","""2024-12-09T03:35:57.000Z""",26,6,4,7347
1818486327991468033,Cha███rli███24,"Thank you @JohnnyBench_5 for a great day! It’s an honor to win such a prestigious award!
#benchawards","""2024-07-31T03:18:21.000Z""",209,7,10,21525
1868449254705954914,nyp███,Dunkin’s Staten Island Ferry snack bar aims for ‘end of year’ grand opening — sans alcohol,"""2024-12-16T00:13:11.000Z""",31,15,4,28033
1868422867936817160,nyp███,Israeli jets obliterate Syrian weapon stockpiles in devastating weekend blitz,"""2024-12-15T22:28:19.000Z""",269,30,57,27095
1868445708199596198,nyp███,Did Bill Belichick Just Miss Out on the Jets Job Opportunity?,"""2024-12-15T23:59:05.000Z""",23,27,2,25568
1868416186024640976,nyp███,‘Kraven the Hunter’ flops while ‘Moana 2’ tops the box office again,"""2024-12-15T22:01:46.000Z""",20,9,3,21800
1868393598422548766,nyp███,"Chris Christie says drones flew over his NJ home, too — and rips DHS chief Mayorkas for claiming nothing ‘unusual’: ‘It’s just wrong!’","""2024-12-15T20:32:01.000Z""",949,148,195,60809
1868454617215836520,nyp███,"Indiana girl, 8, receives lifesaving heart transplant just in time for the holidays","""2024-12-16T00:34:29.000Z""",769,37,69,31066
1868381322382569729,nyp███,Bernie Sanders warns of ‘dangerous’ precedent from Biden’s ‘very wide open’ pardon of son Hunter,"""2024-12-15T19:43:14.000Z""",429,41,92,28149
1868487583929401721,nyp███,2 men arrested after manning ‘hazardous drone operation’ near Boston’s Logan Airport,"""2024-12-16T02:45:29.000Z""",186,22,59,31107
1868356953056878762,nyp███,Three women found dead in home in grisly Ohio mystery,"""2024-12-15T18:06:24.000Z""",91,25,36,26600
