comment_text,commenter_user_name,comment_id,date_created,num_likes,num_replies,comment
Shoulda just bought BTC lasy year,Azh███kh,7402299762055938848,"""2024-08-12T17:03:47.000Z""",0,3,Shoulda just bought BTC lasy year
You people really make me realise how broke I am 🥲,Bel███💋,7420739972825367329,"""2024-10-01T09:41:23.000Z""",6,3,You people really make me realise how broke I am 🥲
ALL INTO A PENNY STOCK,zzz███jei███r,7420428006240191265,"""2024-09-30T13:30:45.000Z""",14,4,ALL INTO A PENNY STOCK
what’s ur opinion on pies on 212,DSR███,7420548963927491360,"""2024-09-30T21:20:02.000Z""",0,7,what’s ur opinion on pies on 212
Are you able to transfer your funds from one broker to another and keep whilst keeping the same prices at which you originally bought those funds?,tha███san███,7382216576365298465,"""2024-06-19T14:10:58.000Z""",1,2,Are you able to transfer your funds from one broker to another and keep whilst keeping the same prices at which you originally bought those funds?
Need to looksmax,Bow███ore███,7434987800012063521,"""2024-11-08T19:10:11.000Z""",1,0,Need to looksmax
Is snp 500 halal?,Vik███rot███ ރ,7429349107586974497,"""2024-10-24T14:29:10.000Z""",1,1,Is snp 500 halal?
“Massive 0.62%” 😂😂😂😂 buckle up. It can get a whole lot worse!,Wee███k ���███���󠁧█████████��� ���██████,7411928942578058017,"""2024-09-07T15:49:56.000Z""",2,3,“Massive 0.62%” 😂😂😂😂 buckle up. It can get a whole lot worse!
fake doctor?,use███391███882███,7380371277263569697,"""2024-06-14T14:50:19.000Z""",1,1,fake doctor?
My beebee!!!,Tay███,7397167630450213664,"""2024-07-29T21:08:21.000Z""",2,1,My beebee!!!
"As a late starter to investing this is great educational advice, thank you💯👏",sea███hom███n79███,7378026798171177760,"""2024-06-08T07:12:41.000Z""",2,2,"As a late starter to investing this is great educational advice, thank you💯👏"
What’s the difference between? VUSA and VWRL 🤔 I saw a video on YouTube of you saying VUSA safe play for long term,Blu███ick███🇸,7372718995282297633,"""2024-05-24T23:56:46.000Z""",1,5,What’s the difference between? VUSA and VWRL 🤔 I saw a video on YouTube of you saying VUSA safe play for long term
"I made another $70,500 profit in a week investment with @PAULWHEELERFX I’m grateful..",fer███tyb███,7407554626591818501,"""2024-08-26T20:55:20.000Z""",0,0,"I made another $70,500 profit in a week investment with @PAULWHEELERFX I’m grateful.."
"Rookie numbers, I received 18p from United Health yesterday",Tom███Per███al █████████,7418610823470416673,"""2024-09-25T15:59:06.000Z""",2,1,"Rookie numbers, I received 18p from United Health yesterday"
You’re down even more bc of inflation brev,Sav███Kaf███,7402367832544396064,"""2024-08-12T21:28:01.000Z""",0,0,You’re down even more bc of inflation brev
"I wouldn’t be able to sleep at night with all my money with trading 212. Guaranteed to need the FSCS scheme in future. Click fingers 10 years I could bet my house on it, T212 won’t be here",A,7427951227834876704,"""2024-10-20T20:04:31.000Z""",0,0,"I wouldn’t be able to sleep at night with all my money with trading 212. Guaranteed to need the FSCS scheme in future. Click fingers 10 years I could bet my house on it, T212 won’t be here"
Is it easy access or fixed,Man███et,7371576242002920224,"""2024-05-21T22:01:16.000Z""",1,5,Is it easy access or fixed
i’m from ireland i don’t have this option is it only in the UK?,Eth███lai███7,7402281434314818337,"""2024-08-12T15:52:46.000Z""",1,3,i’m from ireland i don’t have this option is it only in the UK?
"Is there a specific way to avoid interest regarding these sorts of investments in accordance with Islam? I have watched a lot of your videos and as a new beginner, your videos are a massive help!",akm███sli███,7400883369523184417,"""2024-08-08T21:27:28.000Z""",1,1,"Is there a specific way to avoid interest regarding these sorts of investments in accordance with Islam? I have watched a lot of your videos and as a new beginner, your videos are a massive help!"
Why only £10 a day,R3v███eVi███,7425660861945283361,"""2024-10-14T15:56:43.000Z""",1,3,Why only £10 a day
What have you invested in just whats your mentioned? I reallly dont know what to invest any tip?,Hamz,7411582076736570145,"""2024-09-06T17:23:55.000Z""",2,4,What have you invested in just whats your mentioned? I reallly dont know what to invest any tip?
Big mistake putting all that in the market in one go bro. Move that into s&p500 and bitcoin and you’ll thank me later,Jay███rdt███,7411188269146784544,"""2024-09-05T15:55:42.000Z""",1,4,Big mistake putting all that in the market in one go bro. Move that into s&p500 and bitcoin and you’ll thank me later
@Gabriel Rodrigues Is the best trader,sha███lor███,7403792718239023878,"""2024-08-16T17:37:10.000Z""",0,0,@Gabriel Rodrigues Is the best trader
but if you're investing in GIAs then your withdrawals will be taxed??,sen███ta.███ove███,7428373730743337760,"""2024-10-21T23:24:36.000Z""",0,0,but if you're investing in GIAs then your withdrawals will be taxed??
"I’m currently earning $80,000 profit with a startup investment of $500. @Austin_scott_trade",Joh███arv███,7419957717522449157,"""2024-09-29T07:05:52.000Z""",2,1,"I’m currently earning $80,000 profit with a startup investment of $500. @Austin_scott_trade"
wannabe white boy,Fak███,7381416821083095840,"""2024-06-17T10:27:33.000Z""",1,1,wannabe white boy
Nice I can get in again 😉,Man███et,7408266499020784416,"""2024-08-28T18:57:47.000Z""",0,2,Nice I can get in again 😉
I never thought that 57% is USA I thought maybe like 20% 😂 thanks for showing,rs4███,7377813430865216289,"""2024-06-07T17:24:35.000Z""",1,1,I never thought that 57% is USA I thought maybe like 20% 😂 thanks for showing
What’s the 5.2% on uninvested pounds about? Is it like a HYSA?,🧍���███️,7380076673875968800,"""2024-06-13T19:46:59.000Z""",1,3,What’s the 5.2% on uninvested pounds about? Is it like a HYSA?
Can you spend uninvested cash from your isa,rs4███,7380056206646461216,"""2024-06-13T18:27:41.000Z""",1,1,Can you spend uninvested cash from your isa
4.98 in AMD? 😬,Yas███e A███Aab██████,7376728915119014688,"""2024-06-04T19:15:55.000Z""",1,1,4.98 in AMD? 😬
in a year everything will be positive,AKZ,7411243132812378913,"""2024-09-05T19:28:36.000Z""",2,3,in a year everything will be positive
Cheers for the info 🤝,Nic███eyw███h,7385186603679531809,"""2024-06-27T14:16:20.000Z""",1,2,Cheers for the info 🤝
Full port tesla,24/7,7433673684387218208,"""2024-11-05T06:10:57.000Z""",1,0,Full port tesla
Can you do a video on shariah compliant funds,use███686███206███,7420522857049178913,"""2024-09-30T19:38:43.000Z""",1,2,Can you do a video on shariah compliant funds
"For a start I put €1000 and after 3days I got my profits of €10,230 her precision and trust can’t be equated@Olivia",Mon███rat███tat██████,7420564612939481861,"""2024-09-30T22:20:51.000Z""",0,0,"For a start I put €1000 and after 3days I got my profits of €10,230 her precision and trust can’t be equated@Olivia"
You should have chosen acc so the dividends get automatically reinvested also mate,Jay███rdt███,7374678501466080032,"""2024-05-30T06:39:57.000Z""",5,0,You should have chosen acc so the dividends get automatically reinvested also mate
Thanks @Mia Olivia,Tim,7428555277371228933,"""2024-10-22T11:08:44.000Z""",2,1,Thanks @Mia Olivia
Where does the 1mill come from,moi███️,7397503702813311777,"""2024-07-30T18:52:33.000Z""",0,0,Where does the 1mill come from
"I made $32,500 working from home all thanks to my broker @Levi",Mar███ane███,7397511678272963334,"""2024-07-30T19:23:32.000Z""",0,0,"I made $32,500 working from home all thanks to my broker @Levi"
You still won’t tell me how to order a card from trading 212! 🥲,Tay███,7371493838433846049,"""2024-05-21T16:41:25.000Z""",2,4,You still won’t tell me how to order a card from trading 212! 🥲
It’s not halal bro,Yas███e,7371505585425089313,"""2024-05-21T17:26:56.000Z""",1,8,It’s not halal bro
I'm still positive,HK ███ina███,7400800511496078113,"""2024-08-08T16:05:53.000Z""",1,1,I'm still positive
You just got one more share as I asked my sister to use your code for stating t 212 keep it up bro I leaned a lot,Man███et,7400807017805972257,"""2024-08-08T16:31:10.000Z""",1,2,You just got one more share as I asked my sister to use your code for stating t 212 keep it up bro I leaned a lot
How do I start investing in s&p500 vanguard ?? And is it a starting amount of £500 or is it better to go with trading 212 ?,joe███th2███,7427980113255940896,"""2024-10-20T21:56:41.000Z""",10,13,How do I start investing in s&p500 vanguard ?? And is it a starting amount of £500 or is it better to go with trading 212 ?
It’s been a bad couple of days…,Lak███ist███t o█████████s,7411259398565511969,"""2024-09-05T20:31:44.000Z""",2,2,It’s been a bad couple of days…
Are you selling anything as I thing it ara all time high sell now and wait for the price to go down. Good ideas or no.,Man███et,7403795175112655648,"""2024-08-16T17:46:46.000Z""",0,1,Are you selling anything as I thing it ara all time high sell now and wait for the price to go down. Good ideas or no.
Recommended on YouTube 😂😂,Flu███sce███Ado█████████,7419957556069548833,"""2024-09-29T07:05:08.000Z""",0,0,Recommended on YouTube 😂😂
How can you be down that much? 😭 what did you do buy in a lump sum for 17k 😅😂,Dar███ Sa███,7393407388017525536,"""2024-07-19T17:57:06.000Z""",0,5,How can you be down that much? 😭 what did you do buy in a lump sum for 17k 😅😂
What do you do for a living to invest a lot of money?,Tee4,7377076149727445792,"""2024-06-05T17:43:24.000Z""",1,1,What do you do for a living to invest a lot of money?
That bendy finger 😅,blo███aus███,7380826662177456928,"""2024-06-15T20:17:26.000Z""",1,1,That bendy finger 😅
Why invest in FTSE 100 over S&P500,raf,7416439652251173664,"""2024-09-19T19:33:46.000Z""",1,6,Why invest in FTSE 100 over S&P500
Can I ask why you brought so much at once? And not at different points to average your buy price?,Dav███���,7372655279693873953,"""2024-05-24T19:48:19.000Z""",1,3,Can I ask why you brought so much at once? And not at different points to average your buy price?
labour,Fol███_To███spi███,7410063656577385248,"""2024-09-02T15:11:56.000Z""",2,1,labour
why transfer from invest engine,fra███s,7420523354003243809,"""2024-09-30T19:40:54.000Z""",1,3,why transfer from invest engine
Will you have to pay capital gains straight away on that £60k if withdrawn to the bank?,AJ8███,7420445354259317536,"""2024-09-30T14:38:08.000Z""",2,9,Will you have to pay capital gains straight away on that £60k if withdrawn to the bank?
it's a etf dividend one of the best etfs to hold down up all is fine 😎,Rich,7374490422145745697,"""2024-05-29T18:29:29.000Z""",1,1,it's a etf dividend one of the best etfs to hold down up all is fine 😎
"Yeah, ever since I have been trading with @PAULWHEELERFX my financial story has changed I remain grateful to him",Olg███uy,7405346709691876101,"""2024-08-20T22:07:30.000Z""",0,0,"Yeah, ever since I have been trading with @PAULWHEELERFX my financial story has changed I remain grateful to him"
Must've added money in elsewhere?,Som███e,7444916420875698977,"""2024-12-05T13:18:27.000Z""",1,1,Must've added money in elsewhere?
Had that pie never payed a dividend in 3 months,hou███esc███,7435563638453076769,"""2024-11-10T08:24:56.000Z""",3,1,Had that pie never payed a dividend in 3 months
