user_id,comment_text,date_created,num_likes,num_replies,source
เฮง███แคร███่ง,Milo ✌️🔥,"""2024-02-10T11:00:11.000Z""",0,0,tiktok
cok███rap███,It's so cute 😍😍😍,2021-09-05T05:41:40.000Z,1,2,instagram
Man███et,Nice I can get in again 😉,"""2024-08-28T18:57:47.000Z""",0,2,tiktok
kann,"""I didn't want to bump with him,"" Michael Shemesh comes to a meeting and talks about the storm at the press conference with the prime minister

Meeting with Ronnie Kuban, tomorrow after the news here 11 and here Box

@shemeshmicha @ronikuban","""2024-12-13T07:14:38.000Z""",58,18,twitter
pfbid0KuwsvxVWSd4R4m1izsAQx2PauvhrZfxbC5NeMNVHokRGuVsuyAF5axbQEgU7BBm9l,If Lebron James is the spokesperson for at&t I will go to any service but at&t,"""2022-10-15T23:30:37.000Z""",0,2,facebook
_ce███ios███a,"Buubalinos, cattle, goats, pigs, horses",2024-11-08T18:22:16.000Z,1,3,instagram
Cel███FC,"📋 Our #PremierSportsCup final team news from Hampden 🟩⬜ 
 
#CELRAN | #CelticFC🍀","""2024-12-15T14:15:00.000Z""",3368,216,twitter
pfbid028859LdSdZMeUQKQNDd7Y3PyGYGrMbxsn44yWGcGRGmXuAcWAb75L1azSkCwbAaRfl,Jake Michael definitely us,"""2024-01-13T03:57:41.000Z""",0,0,facebook
soj███anl███,😂😂😂 I will not throw away my broken foundation powder. I will buy a new one but will continue using the broken one at home. 😂😂😂,2024-11-22T12:17:45.000Z,2,1,instagram
Jack,Dont look at it daily,"""2024-09-06T22:14:50.000Z""",1,2,tiktok
pfbid02tgRJbKrJf8YZo5DtwmMtoEtzZop97MRXcpzwDsBjesxPQ9rFDToi3nnxATWJUXrBl,Love you sweetheart ❤️❤️❤️,"""2022-02-16T17:49:13.000Z""",0,0,facebook
ant███yjo███a,Here’s a look at what drives us behind the scenes @cleanhertsco,"""2024-12-15T20:11:07.000Z""",1239,84,twitter
Met███ole███,"➡️ After 6 days hospitalized, Lula is discharged from the medical team this Sunday

Since he was admitted to 9/12, Lula has undergone two surgical procedures at the Syrian Lebanese Hospital in downtown SP

Read:","""2024-12-15T14:20:19.000Z""",153,30,twitter
Cro███nde███,"Dropped today because Tesla & Alphabet posted lacklustre earnings. I like your content, but think you should encourage people to educate themselves as they invest, rather than just ignore the wobbles.","""2024-07-24T19:54:31.000Z""",2,5,tiktok
fel███aev███,👏👏👏👏🙌,2023-11-12T05:03:25.000Z,1,1,instagram
pfbid0UBhxbH3SmiCULpv9ubKtYmykoa4KmHdykkFgt39R5zmjEN2ssYbaqjbuNPnr3ukAl,I am taking back my negative comment about Tech Support as the representative apparently followed up on my issue after the phone call. AT&T called me back and it making good on the problem. I look forward to having the issue taken care of within a week,"""2023-02-26T21:09:23.000Z""",0,0,facebook
pfbid037BaJR3Hq2mCAZZfpMXu6Hv6sVykgmRWSoUArnPCbq6gRDgi9naaPPoUoMPkS12vSl,#StopFundingFox,"""2023-05-15T20:11:29.000Z""",0,0,facebook
Jay███rdt███,Can you just keep money in free funds once you max out your isa?,"""2024-10-02T06:43:43.000Z""",1,1,tiktok
pfbid0NyXGNVh3yJuaj9RsPWyyGt3PtqhCR38uBLWTpjrce62BiueZ3BymPTUhpLcBsJWpl,ATT loses 10 Billion in value after censoring Newsmax.,"""2023-02-11T21:41:21.000Z""",0,0,facebook
The███re,I have made some great amount of profit working from home with@Dovydas Pinskus,"""2024-09-27T21:11:46.000Z""",0,0,tiktok
kann,"How was the song ""Where's the Cake"" born? Moshe Datz explains 🎂
@Kan_tarbut","""2024-12-06T07:04:00.000Z""",32,1,twitter
pfbid02XBEtxrn4gEJ8qEWNbu4Xkrf6m1uFbS1SorRHhULqRaDzJLWt4CEw4EzHmxTZqS3Ml,"1998: paying per text/call and free unlimited data
2008- now: free text/call and forced paid data","""2024-01-11T23:02:46.000Z""",0,0,facebook
tra███cen███egy███,👏👏👏,2024-05-03T23:36:21.000Z,1,1,instagram
pfbid0yzcTmiFZneMKo53yZnkYLinQC41oPeG47m5ChSnDNuzGMszMJwWT27AMr1xZTgXBl,"AT&T service is slow to act, unhelpful. My business is suffering from an 8 day outage of internet service and business phone, fax and credit card system all not working. With only 21 customers affected by this outage, I do not think I am a priority for getting this resolved. They have no estimate on how long this outage will continue. Disappointed, frustrated and sorry I am doing business with AT&T.","""2024-10-31T12:35:18.000Z""",0,0,facebook
sen███ta.███ove███,@Dr.JubairsFinance the trading 212 Cash ISA rate is great (5.1%) presume I have to pay tax on the savings interest if I have savings over 100k in there?,"""2024-10-24T16:28:13.000Z""",1,3,tiktok
Tig███hyp███,How many years did it take to reach 100k?,"""2024-11-08T00:57:54.000Z""",1,5,tiktok
100001009408851,$5…. Definitely count y’all days 😭😭😭,"""2024-02-26T01:15:18.000Z""",0,0,facebook
pfbid0WDmDQMupLW6oGKZRob7cPDt76VmaQA9ZrjXddQ1uqtAD9WpoAGqaWYDTWSr8rYvyl,Taylor Tomczyk,"""2024-01-16T16:29:14.000Z""",0,1,facebook
Dai███atc███ot,Why did you sell all of VWRL?.,"""2024-06-28T05:57:53.000Z""",1,3,tiktok
Bro███ynN███,.@doefinney_10 is an elite combo of dancing and shooting 😂,"""2024-12-08T00:49:18.000Z""",110,3,twitter
liv███nla███gas███,Congrats to you clients on all the success 🔥🔥,2024-11-13T15:48:57.000Z,1,1,instagram
100070187743730,Just the same RIP OFF AT&T,"""2023-04-07T16:14:37.000Z""",0,0,facebook
bqs███age███,Hot mama 😍😍,2024-07-13T15:42:40.000Z,1,1,instagram
raw███d,😍,2024-06-03T08:44:57.000Z,1,1,instagram
pfbid02X42s8ic3F5hCbXLRwkXXDfHvkfBeuXBmxg94Rwsq9rBaD6k3ASpCw3GeW8dPdMjTl,No to little service all day throughout north Alabama and north Georgia today.,"""2024-01-19T01:50:35.000Z""",0,1,facebook
kann,"Tomorrow in the Rolnik report: behind the scenes of Netanyahu's trial
@grolnik","""2024-12-10T14:44:00.000Z""",80,12,twitter
fre███nce███to_█████████,Too beautiful what are you doing beautiful?,2022-11-17T15:10:10.000Z,1,1,instagram
bus███ss,"President-elect Trump has been handed a playbook for downsizing the National Oceanic and Atmospheric Administration at a time when China is investing heavily in climate research, and could see an opening to being the next global weather superpower.","""2024-12-15T12:52:04.000Z""",82,16,twitter
The███nom███,These are the world’s most expensive cities,"""2024-12-15T00:18:32.000Z""",33,12,twitter
nyp███,President-elect Donald Trump attends 2024 Army-Navy football game,"""2024-12-15T17:56:42.000Z""",162,40,twitter
_st███enm███,@renzobaraquio is really cute in the first pic !! 😍🥰,2024-06-04T14:13:04.000Z,0,1,instagram
Jus███ De███ey,In the next 6 months your isa could go down,"""2024-11-03T15:28:30.000Z""",3,4,tiktok
Rep███cyM███,"Last week, we welcomed Uno—the first of nearly 4,000 beagles rescued from one of Dr. Fauci’s testing facilities. 

Huge thanks to @WhiteCoatWaste for your work to end federally funded experiments on animals and help them all!","""2024-12-15T20:00:38.000Z""",5859,264,twitter
The███nom███,Syria will fail if it becomes an arena for the rivalries of outside powers. It is more likely to prosper if it is left alone. And only if it prospers will millions of refugees choose to return home,"""2024-12-15T19:14:03.000Z""",34,11,twitter
rat███sup███tar███,Hi mate I want to pick my own stocks on trading 212 but unsure what account to open please help,"""2024-06-26T23:27:31.000Z""",4,3,tiktok
1hljk,I love voicing,2023-01-29T00:23:02.000Z,2,1,instagram
mdh███r56███,🔥,2024-09-02T15:41:29.000Z,1,1,instagram
ESP███asi███,"São Paulo? Porto Technician explains Wendell's situation for 2025 

#Futebolnaespn","""2024-12-15T18:05:45.000Z""",18,2,twitter
Bar███ysW███,"That first half in numbers! 🔢

#BarclaysWSL","""2024-12-15T13:23:59.000Z""",883,25,twitter
pfbid02jkyxJKZDt4LRjFXvZ77jkYEgsXWWv7F8vh4jwrgypWvfg6mj7PA7GR9aJYM2cnnnl,"AT&T Business IS THE ABSOLUTE WORST! Warning to consumers: DO NOT DO ANYTHING OVER THE PHONE. THEY WILL SCAM YOU.

Back in October, I had called about some questions I had with my account. I was talked into getting 2 new phones- I would trade in my iPhone 12 for an iPhone 15Pro and because my husbands phone had cracked, we were getting an iPhone 13 for him for $0.99. The first thing that happened, the sales guy never did something on the ATT end for my trade in. I spent literal hours on the phone with ATT multiple times and FINALLY was able to get my phone traded in. However, for my husbands phone we were being charged $17.50 instead of the $0.05/ month (the $0.99 divided into monthly costs). I called a few times about it and each time I was told that yes, that is the promotion and I had to wait 3 billing cycles for the account to catch up to the $0.05/month instead of the $17.50/month. So on the third billing cycle it wasn’t fixed. I called and they told me because it had been three billing cycles they couldn’t remove it. The person I spoke with requested a $630 credit for the iPhone 13 (which is what I would be charged over the course of the installment payments), because they can’t remove the $17.50/ month off of my bill. It was approved while I was on the phone with her. She had told me that it would hit my account in 24 hours. 

I have been a customer for years. This is the messiest customer service experience I’ve ever had. I have NEVER had such a large business lie to me continuously and continuously mess up my account. The phone calls are all recorded, there needs to be an investigation. I will be filing a complaint with the FTC. I have been patient and understanding, but I’m done. This is not how paying customers, should be treated.

Here is the hilarious response from AT&T Business. Save yourself the headache and go with Verizon. 

“Nichole, I had my team look into your husband's line concerns. Here are the findings, They did not put his line on the 2-year commitment which would have been 99 cents for the device, but they did not inform you that if you were on that then your rate plan for the line would have jumped from $30 to $55 for the 2 years and that would have been a total of an extra 25 dollars for 24 months and a total of $600.00. They put his line on the installment plan for $17.50 for the 36 months for the device and the plan stays the same at $30, so he is paying a total of $630 we can give the difference of 30 dollars as a credit. Please let me know if you have any other questions. -Lisa”","""2024-01-05T21:46:21.000Z""",0,0,facebook
pfbid02Rshpz9SiPTzBY5WkGayJfQGqxr22DUWjMThTbkbmrMUNY3rdccsd4X5aNA4SGidFl,"You've come soooo far. Yet this is my 3rd Z fold 4 in a year and a half. If it wasn't for the insurance,  I wouldn't have a phone. If this one breaks..","""2024-01-21T21:18:27.000Z""",0,0,facebook
bus███ss,"Trump may be what China needs to get out of the economic rut, says @shuli_ren. It might force Xi to deepen reforms","""2024-12-15T23:01:12.000Z""",20,3,twitter
Sop███-An███woo███,I'll keep on telling the world of your good works towards my life God bless you sir🥰@Carlos Perez,"""2024-10-04T19:51:34.000Z""",0,0,tiktok
pix███nov███nam███,The only way I,"""2024-12-11T09:34:04.000Z""",0,0,tiktok
pfbid06bBBCszFJHE2m2bz3EKStDmiiuxBj34ZuaMzauYaEgjWjC5dzM6q2iSfb6x1tdtol,"So your service works anywhere and everywhere?   Ummmm, no!    We can't even get service in Budd Lake NJ with a population of approximately 10k!   Att doesn't have any issues but you do!   Verizon is not the company it was 10 years ago!","""2024-02-05T21:10:04.000Z""",0,10,facebook
ufc,"CUB SWANSON TURNS BACK THE CLOCK 😱

@CubSwanson | #UFCTampa","""2024-12-15T05:43:37.000Z""",3922,200,twitter
mak███bya███ana███,So beautiful,2024-11-19T21:55:48.000Z,1,1,instagram
tvg███o,"Chay Suede, our Mavine, is the ""soap opera actor"" of the year 😍😍😍 #Melhoresdoano #Domingão","""2024-12-15T22:31:48.000Z""",437,33,twitter
kar███aan███de,"It was very beautiful, and the inauguration was exciting! 👏👏👏",2024-11-08T00:03:03.000Z,3,1,instagram
nah███107███,Gorgeous!,2024-06-11T15:51:46.000Z,1,1,instagram
LoC███oGi███ni,"Proud of my team and people 💚 
This goes for you Betics !! 
Thanks for the warm welcome in a place that I was very happy 🙏🏼 @villarrealcf","""2024-12-15T20:28:48.000Z""",4864,88,twitter
pfbid02DGsUh8Q1aXmaD55VT2QDJ4H3ts3boYqptH4akVxmYwLEamSe1kofDFoF4uQFdeksl,Happy Birthday to you all!!! 🥳,"""2024-10-10T15:02:45.000Z""",0,0,facebook
Dor███,I never knew is possible to make this kind of my profit in trading. Thanks @PAULWHEELERFX,"""2024-08-17T00:28:36.000Z""",1,0,tiktok
spfl,"😮‍💨 A double quick turnaround! 

From one behind, @CelticFC now lead the Premier Sports Cup Final through Daizen Maeda 🎯","""2024-12-15T16:58:30.000Z""",190,1,twitter
bus███ss,"Bizarre and personal photos of ousted Syrian President Bashar Assad have surfaced from his abandoned residences, sparking ridicule among Syrians, via @AP","""2024-12-15T14:32:27.000Z""",13,2,twitter
d_a███l83███,"This bathroom does look like a dream 😍 wow, I love the black tile and the colors 😍",2024-11-13T01:24:53.000Z,1,1,instagram
Ryan,"Hi I’m thinking of moving from VWRP to This one do you have more info on the divideds, do you get 4 a year and how much around? Portfolio is 38k so similar","""2024-09-24T16:56:25.000Z""",2,4,tiktok
Ast███art███1,"In a first-of-its-kind event for an #F1 team, Aston Martin Aramco welcomed singer-songwriter @AndrewCushin to the AMRTC to perform a special set for team members to mark the official launch of our new 'The Soundcheck' initiative.

Click below to find out more.","""2024-12-15T15:40:43.000Z""",149,7,twitter
bil███ard███,"Friday Music Guide: New Music From Stray Kids, Bossman Dlow, Snoop Dogg &amp; More","""2024-12-15T04:30:08.000Z""",1977,9,twitter
NBA,"@Bucks @hornets @MiamiHEAT @nuggets @OrlandoMagic @spurs @memgrizz @warriors Kevin Huerter leads a balanced attack as the @SacramentoKings roll at home!

De'Aaron Fox: 21 PTS, 9 AST
Domantas Sabonis: 19 PTS, 12 REB, 6 AST
DeMar DeRozan: 18 PTS, 4 AST
Doug McDermott: 18 PTS (6-7 3PM)
Malik Monk: 16 PTS","""2024-12-09T05:26:27.000Z""",202,17,twitter
pfbid02yhuFJFEnUcHAhUH8Em6FomtGmmxmsfLPfiWAkV3mLG3tqSYGGG7GmbbXVBpHmeujl,"A recently intercepted North Korean missile fired at civilians in Ukraine was found to contain newly produced electronics from XP Power (UK)

You are at best negligent and at worst complicit.","""2024-11-21T19:03:27.000Z""",0,0,facebook
1059247930,Haley Lancaster,"""2024-01-12T18:18:22.000Z""",0,0,facebook
pfbid0hMXEVW25wyVs1FGXTyf2aEz5ZdsL8uBYGZyEfMkx6C6aWm39k1Wia9T36aoQuG6Dl,"At a time when people are struggling to get by, AT&T continues to increase pricing because of corporate greed. U-verse and Internet continue to rise several times this year. It’s absolutely ridiculous. I will find another service provider because there’s plenty out there!!!!!!!!","""2024-04-28T14:46:55.000Z""",0,1,facebook
kann,"Kinneret in my head is fighting for the prime minister: ""I am very proud of my relationship with him""
 
#Report_olnik behind the scenes of Netanyahu's trial, tonight after the news here 11 and here Box","""2024-12-11T15:36:45.000Z""",141,63,twitter
Bar███ysW███,"The final day of #BarclaysWSL action in 2024 is underway!

@EvertonWomen 🆚 @ManCityWomen 

Watch live on @BBCTwo","""2024-12-15T12:31:33.000Z""",133,2,twitter
mar███ail███pho██████,"My head swell.. God has blessed you richly Dr.Little,thst you can save lives....thank you for your expertise , hard work and humility.🙌🙌",2024-03-21T03:04:55.000Z,1,1,instagram
rol███r,🙌,2022-06-28T22:19:07.000Z,1,1,instagram
Aar███Gen███,I feel your pain mate. We can go down together. down 2+k across the portfolio last 2 days 😬.. next week Doc be our week 😊😊.,"""2024-07-25T17:44:14.000Z""",2,2,tiktok
for███aon███rlc███,We need it international please 🔥,2024-11-04T18:06:05.000Z,12,1,instagram
mepz,😂,"""2024-10-04T13:56:06.000Z""",3,2,tiktok
mak███bya███ana███,Want it,2024-11-29T22:53:17.000Z,1,1,instagram
Nam███lke███,Imperial Cookies VS Arsenal 🥰🥰🥰,"""2024-02-10T09:46:15.000Z""",2,0,tiktok
